"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043269","regulation of monoatomic ion transport","135/3774","472/18805",0.286016949152542,1.42515864568457,4.68745786395762,4.45494406243414e-06,0.000238510851342628,0.000192987455336216,"CALM3/CALM1/AKT1/ACTN4/DIAPH1/MLLT6/RANGRF/BAK1/SLC8B1/PTK2B/PTPN6/SLC6A9/MCUB/GSTO1/SARAF/STIM1/SELENON/IL16/LGALS3/GNAI2/INPP5K/CACNB3/WFS1/PER1/FKBP1A/KCNQ1/PPIF/SNTA1/ACE/PML/FXYD3/PRSS8/SPHK2/BIN1/ATP1B1/NOS3/CTSS/TCIRG1/ATP1B2/THY1/TCAF2/CBARP/ORAI1/TREM2/PDGFB/ATP1A1/DMPK/CCL2/GJC2/OSR1/P2RY6/ATP1B3/BAX/APLNR/GNB2/TOR2A/KCNE5/FGF14/GPR35/FGF11/LIME1/PRKACA/SLC9A1/REM1/G6PD/HAP1/RGS4/JPH4/TSPO/TGFB1/CX3CL1/SCN1B/CCL3/FXYD6/TLR9/KCNE3/CXCL11/KCNE2/CORO1A/TRPV2/CXCR4/MAOB/RAB11B/WNK2/CCL4/CAMK2A/CD4/CASQ2/NKAIN1/MCHR1/GRIN2D/KCNIP1/SCN4B/ADORA1/P2RX1/GRIN1/SCN2B/KCNJ12/FCRL3/KCNS1/CXCL10/FXYD1/PLPP4/ADRA2A/CACNA1F/VAMP2/CXCL9/NPSR1/FXYD7/TESC/HRC/SLN/ATP1A2/KCNMB1/CAV3/GSTM2/CASQ1/LRRC26/ACTN2/UCP2/HAMP/STAC3/GCK/GALR2/LEP/ATP2A1/CAMK2B/CXCR3/BPIFA1/ADORA2A/CD19/MS4A1/CACNG1/GRP/DHRS7C",135
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","16/3774","26/18805",0.615384615384615,3.06632424279483,5.28300529292869,4.49305732901873e-06,0.000238512806008249,0.0001929890369244,"GFER/GRB2/ARRB2/HLA-E/HLA-A/HLA-F/NECTIN2/HAVCR2/HLA-B/NECTIN4/TGFB1/LGALS9/KLRC1/TIGIT/KIR2DL4/HLA-G",16
"GO:0050671","positive regulation of lymphocyte proliferation","53/3774","147/18805",0.360544217687075,1.79651139735173,4.85791877772202,4.59257223533728e-06,0.000241746827581115,0.00019560579666651,"TCF3/EFNB1/RPS3/CD320/DHPS/CD86/SYK/BST1/HLA-E/NCK2/MYD88/ANXA1/CDKN1A/MIF/CD40/BTK/HLA-A/IL2RA/ICOSLG/PYCARD/WNT3A/CD81/HAVCR2/CD38/TNFSF13/AIF1/IGFBP2/FCGR3A/CCDC88B/TLR9/TICAM1/CORO1A/HLA-DPA1/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LGALS9/SASH3/RASAL3/FCRL3/SPN/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/LEP",53
"GO:0002708","positive regulation of lymphocyte mediated immunity","49/3774","133/18805",0.368421052631579,1.83575990851533,4.84667688085463,5.19188499998519e-06,0.000271016396999227,0.000219288826973058,"MAD2L2/TRAF2/ARID5A/PRKCZ/HLA-E/TAP2/LAMP1/KMT5C/NOD2/HMCES/CD40/BTK/HLA-A/TREM2/RASGRP1/HLA-F/NECTIN2/CD81/TNFSF13/HLA-C/HLA-B/KLRK1/SECTM1/TGFB1/RAET1L/IL12RB1/HLA-DRA/SLAMF1/SLAMF6/SH2D1A/SASH3/HLA-DRB1/CRTAM/TBX21/CD1C/IL12B/KLRC1/FOXP3/LTA/FCER2/LAG3/CD1E/CD1A/NCR3/HLA-H/KIR2DL4/CD7/CD1B/HLA-G",49
"GO:0002718","regulation of cytokine production involved in immune response","47/3774","126/18805",0.373015873015873,1.85865487336076,4.84573022831936,5.4366475247257e-06,0.000281447604089932,0.000227729080744273,"HK1/CUEDC2/TRAF2/SYK/ARID5A/SMAD7/PRKCZ/MAPKAPK2/HLA-E/INAVA/MYD88/LAPTM5/SPHK2/NOD2/MIF/CARD9/BTK/HLA-A/SPON2/GPRC5B/HLA-F/PYCARD/CD81/PKP3/TRPM4/TNFRSF14/CD96/TNFRSF1B/ACP5/SECTM1/NLRX1/TGFB1/TLR9/TICAM1/BST2/LILRB4/IRF5/SLAMF1/FFAR2/CALHM6/SASH3/TBX21/CD74/FOXP3/KIR2DL4/CD7/HLA-G",47
"GO:0007249","canonical NF-kappaB signal transduction","97/3774","318/18805",0.30503144654088,1.5199036439325,4.68527765203915,5.583944235393e-06,0.000286703497463129,0.000231981807535956,"TNFRSF1A/TMEM101/CACTIN/SHISA5/HDAC1/WDR83/CANT1/FLOT1/MAP2K5/PINK1/NKIRAS2/BRD4/CARD19/TLE1/NUP62/ARRB2/MUL1/IKBKG/CC2D1A/MAP3K14/RBCK1/SLC44A2/DAB2IP/GSTP1/TRAF2/USP20/NFKB2/IRF3/DDRGK1/NFKBIL1/RELA/TNIP2/TRIM62/SIRPA/PER1/FKBP1A/JMJD8/INAVA/TNFSF10/CARD14/NLRC3/MYD88/TRAF4/CXXC5/NR1D1/SPHK2/CCDC22/SHARPIN/NOD2/KLF4/MIB2/CARD9/CD40/PIDD1/TREM2/TICAM2/GPRC5B/TRADD/FLOT2/PYCARD/NFKBIB/APOL3/RHOH/RELB/LIME1/S100A4/EDAR/SECTM1/HMOX1/NLRX1/CCR7/TGFB1/CX3CL1/TLR9/TMC8/TICAM1/PRKCB/BST2/LILRB4/PPM1N/CX3CR1/CD4/S100A12/PIM2/LGALS9/HLA-DRB1/CD74/UBD/LTA/BCL3/HSPB1/FASLG/CD40LG/LTB/S100B/TIFAB/ADIPOQ",97
"GO:0045621","positive regulation of lymphocyte differentiation","50/3774","137/18805",0.364963503649635,1.81853171333635,4.8181357245443,5.69302392777711e-06,0.00028992765759021,0.000234590588038056,"ARID1A/SMARCA4/KLHL25/ZMIZ1/BRD4/SART1/ITPKB/BAD/CD86/ACTB/SYK/SHB/IL15RA/DDRGK1/PRKCZ/HLX/IL4I1/ANXA1/BTK/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ZBTB7B/GAS6/RHOH/RUNX3/PIK3R6/SOX12/SOCS1/TGFB1/EGR3/LILRB4/TESPA1/SPI1/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/MDK/IL36B/IL12B/CD74/FOXP3/ZAP70/IL2RG/HLA-G/CD27",50
"GO:0032970","regulation of actin filament-based process","115/3774","392/18805",0.293367346938776,1.4617840379395,4.62968886656657,6.27369060606991e-06,0.000314956285946053,0.000254842124895853,"RAC1/ARF1/DVL2/CAPN10/NAA20/ARF6/GRB2/WASF2/CDK10/ARHGAP17/PFN1/ARAP1/CELSR1/HIP1R/BRK1/TWF2/RANGRF/DVL3/PTK2B/SMAD3/EPHA1/SHANK3/F11R/LIMK1/MTSS1/SH3BP1/CORO1B/INPP5K/ARHGEF16/SLC4A2/RNH1/TESK1/DAPK3/BST1/SPTBN2/CSF1R/ACTG1/NCK2/KANK3/HRAS/ARHGAP44/CDC42EP1/BAIAP2/CAPG/CDK5R1/S100A10/FSCN1/BIN1/ARHGAP28/JAM3/RGCC/HCK/CDC42EP4/PLEK/PIK3R2/SSH3/LMOD1/ARHGEF15/PRKCD/RHOG/PYCARD/EVL/RAC3/GSN/TACSTD2/PDXP/ARPC5L/TRPM4/ESAM/NGEF/WNT4/SLC9A1/JUP/MYADM/RGS4/RND2/CCR7/TGFB1/HCLS1/CX3CL1/CCL26/TMOD1/SYNPO2/CORO1A/ARHGEF19/MYBPC3/CARMIL3/BST2/ASB2/SYNPO/GMFG/GRHL3/FZD10/SCIN/CARMIL2/SORBS3/WAS/ADORA1/TMOD4/ANKRD23/CCL11/LMOD3/SYNPO2L/DMTN/ATP1A2/TNNC1/MAGEL2/CAV3/LMOD2/ACTN2/MYO3A/ATP2A1/ALOX15/ODAM/OR2A4",115
"GO:0046634","regulation of alpha-beta T cell activation","46/3774","123/18805",0.373983739837398,1.86347753779605,4.81419910812359,6.28504721316356e-06,0.000314956285946053,0.000254842124895853,"KLHL25/BRD4/ITPKB/CD86/SYK/SHB/LGALS3/SLC4A2/SMAD7/PRKCZ/HLA-E/HLX/JUNB/ANXA1/IRF1/PRDM1/STAT5A/HLA-A/IL2RA/VSIR/ZBTB7B/BATF/CD81/RUNX3/TNFRSF14/SOCS1/CD300A/LILRB4/LGALS9B/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/CRTAM/RASAL3/LGALS9C/TBX21/IL12B/ASCL2/FOXP3/ZAP70/CD3E/IL2RG/ZNF683/ADORA2A",46
"GO:1904062","regulation of monoatomic cation transmembrane transport","95/3774","311/18805",0.305466237942122,1.52207011248055,4.65185030715159,6.50105409289194e-06,0.000321400942190347,0.000260056721221772,"CALM3/CALM1/ACTN4/DIAPH1/RANGRF/BAK1/PTK2B/PTPN6/MCUB/GSTO1/STIM1/SELENON/CACNB3/FKBP1A/KCNQ1/PPIF/SNTA1/PML/FXYD3/SPHK2/BIN1/ATP1B1/CTSS/TCIRG1/ATP1B2/THY1/CBARP/TREM2/GJC2/OSR1/P2RY6/ATP1B3/BAX/APLNR/GNB2/TOR2A/KCNE5/FGF14/GPR35/FGF11/LIME1/PRKACA/SLC9A1/REM1/G6PD/HAP1/RGS4/JPH4/TGFB1/CX3CL1/SCN1B/FXYD6/TLR9/KCNE3/CXCL11/KCNE2/CORO1A/WNK2/CASQ2/GRIN2D/KCNIP1/SCN4B/P2RX1/GRIN1/KCNS1/CXCL10/FXYD1/ADRA2A/CACNA1F/VAMP2/CXCL9/NPSR1/FXYD7/TESC/HRC/SLN/ATP1A2/KCNMB1/CAV3/GSTM2/CASQ1/LRRC26/ACTN2/UCP2/HAMP/STAC3/GALR2/ATP2A1/CXCR3/BPIFA1/CD19/MS4A1/CACNG1/GRP/DHRS7C",95
"GO:0072659","protein localization to plasma membrane","91/3774","295/18805",0.308474576271186,1.53705999119758,4.65867839688213,6.51627069894221e-06,0.000321400942190347,0.000260056721221772,"RER1/TNFRSF1A/AKT1/TMEM59/ZFYVE27/ARF6/CDK5/BSG/FLOT1/SIRT6/GAK/GORASP2/RANGRF/AKT2/RAB11FIP3/GGA2/LAMA5/TMBIM1/F11R/PPP1R9B/TTC7A/ACTB/ARFRP1/STX4/EHD1/LGALS3/INPP5K/CACNB3/ARHGEF16/STXBP1/PRKCZ/EPHA2/CLN3/TMEM150A/GGA1/ATP6AP1/EMP2/NHLRC1/ARHGAP44/S100A10/AP2M1/RHBDF2/ATP1B1/SCRIB/TSPAN14/PACS1/VAMP8/PIK3R2/CIB1/PALM/RAB7A/TREM2/SKAP1/RHOG/ZDHHC8/FLOT2/CSK/WNT3A/FRMD8/GAS6/CD81/RAMP1/PRAM1/PKP3/LYPD1/ATP1B3/TSPAN33/CRB3/NKD2/EHD2/JUP/TGFB1/PKP1/NSG1/CLIP3/RAMP3/CAMK2A/SFN/RAMP2/ABI3/PACSIN1/VAMP2/VAMP5/MRAP2/TESC/AMN/CAV3/ACTN2/STAC3/CAMK2B/ADIPOQ",91
"GO:0007015","actin filament organization","132/3774","463/18805",0.285097192224622,1.42057570211553,4.59138236003033,6.76442803625297e-06,0.00033103419702413,0.000267851323968405,"RAC1/ARF1/MYO1C/BCAR1/DNM2/ARF6/GRB2/MAD2L2/WASF2/ARHGAP17/PFN1/ARPC1A/ARAP1/DIAPH1/CFL1/HIP1R/BRK1/TWF2/PTK2B/SHROOM2/SMAD3/ARPC4/EPHA1/FHDC1/SHANK3/F11R/PPP1R9B/LIMK1/MTSS1/SH3BP1/INF2/CORO1B/INPP5K/SRC/MICALL2/RNH1/TESK1/BIN3/SRF/SPTBN2/ALDOA/ACTG1/NCK2/KANK3/EMP2/PDLIM1/CDC42EP1/BAIAP2/CAPG/ITGB5/S100A10/GAS2L1/FSCN1/ELMO1/BIN1/ARHGAP28/RGCC/HCK/CDC42EP4/PLEK/KPTN/ARPC1B/PIK3R2/CORO7/CAPZB/KCTD13/SSH3/LMOD1/ARHGEF15/PRKCD/RHOG/PYCARD/CNN1/EVL/RAC3/MYO1F/ELMO3/GSN/ZYX/TACSTD2/PDXP/ARPC5L/AIF1/RHOH/TRPV4/SPATC1L/AIF1L/ESAM/WNT4/TAGLN2/MARCKSL1/SLC9A1/LIMD2/MYADM/MSRB1/RGS4/RND2/CCR7/HCLS1/CX3CL1/CCL26/TMOD1/MYO1G/SYNPO2/CORO1A/CARMIL3/ASB2/SYNPO/GMFG/SCIN/XIRP1/CARMIL2/SORBS3/ESPN/WAS/RHOV/TMOD4/ESPNL/CCL11/PACSIN1/LMOD3/SYNPO2L/ACTC1/DMTN/MAGEL2/CAV3/LMOD2/ACTN2/NRAP/ALOX15/ACTA1/TCAP",132
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","18/3774","32/18805",0.5625,2.80281200317965,5.11435325268113,6.82620721889463e-06,0.000331467922629116,0.000268202266495125,"GFER/GRB2/ARRB2/HLA-E/FCGR2B/HLA-A/HLA-F/NECTIN2/HAVCR2/HLA-B/NECTIN4/TGFB1/CX3CR1/LGALS9/KLRC1/TIGIT/KIR2DL4/HLA-G",18
"GO:0002367","cytokine production involved in immune response","47/3774","127/18805",0.37007874015748,1.84401979561776,4.78213067562674,6.96659105459336e-06,0.000335682510507483,0.000271612436662891,"HK1/CUEDC2/TRAF2/SYK/ARID5A/SMAD7/PRKCZ/MAPKAPK2/HLA-E/INAVA/MYD88/LAPTM5/SPHK2/NOD2/MIF/CARD9/BTK/HLA-A/SPON2/GPRC5B/HLA-F/PYCARD/CD81/PKP3/TRPM4/TNFRSF14/CD96/TNFRSF1B/ACP5/SECTM1/NLRX1/TGFB1/TLR9/TICAM1/BST2/LILRB4/IRF5/SLAMF1/FFAR2/CALHM6/SASH3/TBX21/CD74/FOXP3/KIR2DL4/CD7/HLA-G",47
"GO:0005996","monosaccharide metabolic process","82/3774","260/18805",0.315384615384615,1.57149117443235,4.64959274403606,7.2922844927376e-06,0.00034772158880994,0.000281353675156258,"WDR5/MLYCD/AKT1/STK11/KAT2A/HK1/LCMT1/PHKG2/SIRT6/PFKFB3/SLC25A11/BAD/GPI/AKT2/MAN2B2/BCKDK/FUT1/MDH2/GMPPB/MAN2B1/GSTO1/FKRP/GALK1/FUOM/SELENON/IGFBP4/B4GALT1/SRC/TP53/SLC35A2/TKFC/BRAT1/SLC37A4/DCXR/PPP1CA/HK2/KCNQ1/ALDOA/PDK2/PFKL/DGKQ/PGD/WDTC1/SLC25A10/C1QTNF1/AKR1B1/ENO2/GSK3A/GALT/PC/RPIA/SIRT7/GALM/CRTC2/PPARD/ALDOC/PMM1/PRKACA/G6PD/SLC2A1/SDS/GPD1/GAA/KHK/FUT2/RORC/GPT/PPP1R3G/FUT7/ENO3/CHST1/FBP1/FUT6/PRKAG3/TFF3/ATP1A2/IGF2/SERPINA12/GCK/LEP/C1QTNF12/ADIPOQ",82
"GO:0006816","calcium ion transport","128/3774","447/18805",0.286353467561521,1.42683544183742,4.57650229007271,7.3274664308608e-06,0.00034772158880994,0.000281353675156258,"CALM3/CALM1/SEC61A1/CDK5/DIAPH1/BAK1/SLC8B1/PTK2B/ORAI3/PTPN6/MCUB/TMBIM1/ORAI2/GSTO1/SARAF/STIM1/PLCB2/SELENON/IL16/LGALS3/NCS1/GNAI2/INPP5K/CACNB3/WFS1/FKBP1A/ACE/ASIC1/PML/NOL3/BIN1/ATP1B1/NOS3/THY1/GRINA/CBARP/ORAI1/PDGFB/CALHM2/WNT3A/ANO9/CCL2/GAS6/GJC2/RAMP1/GJA4/P2RY6/CHERP/SMDT1/BAX/APLNR/TOR2A/GPR35/TMEM37/TRPV4/TRPM4/LIME1/PRKACA/CYSLTR1/SLC9A1/CACNA2D3/REM1/G6PD/MCOLN1/HAP1/CNGA1/RGS4/JPH4/TSPO/SLC25A23/CCR7/TGFB1/CX3CL1/CACNA1H/CCL3/TLR9/CXCL11/CORO1A/PRKCB/TRPV2/BSPRY/CXCR4/CCL4/LCK/RAMP3/CAMK2A/SLC24A3/CD4/CASQ2/MCHR1/CNGB1/GRIN2D/RAMP2/ATP2A3/P2RX1/PKD2L1/GRIN1/CCR5/RYR1/FCRL3/XCR1/CXCL10/PLPP4/ADRA2A/CACNA1F/CXCL9/NPSR1/HRC/SLN/ATP1A2/CAV3/GSTM2/CASQ1/FASLG/UCP2/STAC3/SRL/GCK/CACNA1S/ATP2A1/CAMK2B/CXCR3/ADORA2A/CD19/MS4A1/SLC8A2/CACNG1/DHRS7C",128
"GO:0043122","regulation of canonical NF-kappaB signal transduction","92/3774","300/18805",0.306666666666667,1.52805158099276,4.61981475566987,7.57626919895507e-06,0.000356825189941764,0.000288719716604422,"TNFRSF1A/TMEM101/CACTIN/SHISA5/HDAC1/WDR83/CANT1/FLOT1/MAP2K5/PINK1/NKIRAS2/BRD4/CARD19/TLE1/NUP62/ARRB2/MUL1/IKBKG/CC2D1A/RBCK1/SLC44A2/DAB2IP/GSTP1/TRAF2/USP20/IRF3/NFKBIL1/RELA/TNIP2/TRIM62/SIRPA/PER1/FKBP1A/JMJD8/INAVA/TNFSF10/CARD14/NLRC3/MYD88/TRAF4/CXXC5/NR1D1/SPHK2/CCDC22/SHARPIN/NOD2/KLF4/MIB2/CARD9/CD40/PIDD1/TREM2/TICAM2/GPRC5B/TRADD/FLOT2/PYCARD/NFKBIB/APOL3/RHOH/LIME1/S100A4/EDAR/SECTM1/HMOX1/NLRX1/CCR7/TGFB1/CX3CL1/TLR9/TMC8/TICAM1/PRKCB/BST2/LILRB4/PPM1N/CX3CR1/CD4/S100A12/PIM2/LGALS9/HLA-DRB1/CD74/UBD/LTA/HSPB1/FASLG/CD40LG/LTB/S100B/TIFAB/ADIPOQ",92
"GO:0003009","skeletal muscle contraction","23/3774","47/18805",0.48936170212766,2.43838018243525,4.94722298698839,8.70895145817917e-06,0.00040563234381797,0.000328211288479452,"GSTO1/RCSD1/FKBP1A/NR4A1/DMPK/REM1/GAA/TNNT1/CHRNA1/SCN4A/TNNI1/MYH14/TNNC1/CAV3/TNNT3/GSTM2/CASQ1/MYH7/STAC3/JSRP1/ATP2A1/TNNC2/TCAP",23
"GO:0030100","regulation of endocytosis","94/3774","309/18805",0.3042071197411,1.515796207401,4.58089785110544,8.74207637538728e-06,0.00040563234381797,0.000328211288479452,"LMAN2/RAC1/ARF1/RUFY1/VAC14/ARF6/ARFGAP1/FLOT1/SMPD1/UNC119/TSC2/SNX33/HIP1R/ARRB2/LRSAM1/ANKRD13D/PARK7/SPHK1/ACTB/SYK/IL15RA/LGALS3/SRC/STX1B/CLN3/VPS28/DTNBP1/FGR/SIRPA/RAB5B/AP2A1/ANKRD13B/UBQLN2/NCDN/ACTG1/CD151/FCN3/SNX17/GATA2/RAB4B/AP2M1/DGKQ/NR1H3/BIN1/PROM2/HCK/FCGR2B/SCRIB/NOD2/PLLP/AP2S1/BTK/TREM2/RIN3/SFTPD/PYCARD/CSK/WNT3A/CCL2/GAS6/FCER1G/C2/NR1H2/APLNR/APOE/ABCA2/TNK2/CD14/CFP/SUSD4/TGFB1/CD300A/SCAMP5/TFR2/CLIP3/USH1G/CD300LF/PACSIN1/DRD4/APOC1/SIRPB1/SFRP4/GPC3/CAV3/IL2RB/CD177/HAMP/IL2RG/ALOX15/SIRPG/C4A/APOC2/ANXA2P2/ADIPOQ",94
"GO:0032946","positive regulation of mononuclear cell proliferation","53/3774","150/18805",0.353333333333333,1.7605811694047,4.68625269822199,9.0188588762137e-06,0.000415398029416196,0.000336113045580255,"TCF3/EFNB1/RPS3/CD320/DHPS/CD86/SYK/BST1/HLA-E/NCK2/MYD88/ANXA1/CDKN1A/MIF/CD40/BTK/HLA-A/IL2RA/ICOSLG/PYCARD/WNT3A/CD81/HAVCR2/CD38/TNFSF13/AIF1/IGFBP2/FCGR3A/CCDC88B/TLR9/TICAM1/CORO1A/HLA-DPA1/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LGALS9/SASH3/RASAL3/FCRL3/SPN/IL12B/CD74/TNFRSF4/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/LEP",53
"GO:0045824","negative regulation of innate immune response","39/3774","100/18805",0.39,1.94328298887122,4.73909350832211,9.93207436676175e-06,0.000450829810386925,0.000364782136353607,"GFER/CACTIN/GRB2/FAM3A/DDX39A/TYRO3/ARRB2/PTPN6/MUL1/TTLL12/RPS19/HLA-E/NLRC3/NR1H3/BANF1/ZDHHC18/HLA-A/HLA-F/NECTIN2/GRN/HAVCR2/PIM1/NR1H2/HLA-B/TREX1/CD96/SUSD4/NECTIN4/NLRX1/TGFB1/SLAMF8/SFN/MMP12/SERPING1/LGALS9/KLRC1/TIGIT/KIR2DL4/HLA-G",39
"GO:0070664","negative regulation of leukocyte proliferation","39/3774","100/18805",0.39,1.94328298887122,4.73909350832211,9.93207436676175e-06,0.000450829810386925,0.000364782136353607,"PTPN6/CD86/GSTP1/SLC4A2/HLA-E/GPNMB/IL4I1/FCGR2B/SCRIB/BTK/ERBB2/IL2RA/VSIR/CEBPB/ZBTB7B/SFTPD/RASSF5/HAVCR2/TNFRSF14/TGFB1/CD300A/TYROBP/LILRB4/LGALS9B/LST1/CTLA4/LGALS9/HLA-DRB1/CRTAM/LGALS9C/SPN/CDKN2A/IDO1/FOXP3/TNFRSF13B/PLA2G2F/FOXJ1/HLA-G/PLA2G2D",39
"GO:0008202","steroid metabolic process","100/3774","335/18805",0.298507462686567,1.48739608792287,4.51027608145958,1.11633145529935e-05,0.000503071959424108,0.000407053082716119,"ACOT8/ACADVL/CLN8/NSDHL/LSS/SCAP/FDPS/SMPD1/LPCAT3/CYB5R3/NPC2/MVK/HSD17B10/CYB5R1/TSKU/SRD5A1/CYB5R2/ABCG1/ACAA1/CBR1/ERG28/DHRS11/VLDLR/HINT2/BMP2/SCARF1/STARD3/SNX17/APOL2/SLC27A5/EBP/FDXR/CLN6/NR1D1/STUB1/DGKQ/LGMN/DHCR24/SREBF1/SF1/SULT1A3/AKR1B1/MVD/PIP4P1/FDFT1/ADM/ATP1A1/ARMC5/LIPE/FGF1/HSD3B7/PPARD/GPR146/APOE/DHRS4/BDH1/ABCA2/WNT4/PRKACA/SREBF2/G6PD/CYP27A1/TSPO/CACNA1H/DHCR7/RDH5/FGFR4/HSD11B2/HSD17B8/EPHX2/DHRS9/RDH16/RORC/SLC27A2/PMVK/ABCG4/AKR1C2/EGR1/TM7SF2/CYP11A1/APOBR/CEBPA/AKR1C1/SDR9C7/CYP2E1/STAR/AKR1C3/LIPC/APOC1/SULT2B1/APOL1/SCNN1B/HSD17B14/SERPINA12/LEP/NR5A1/BGLAP/CES1/UGT1A7/UGT1A8",100
"GO:0051146","striated muscle cell differentiation","94/3774","311/18805",0.302250803858521,1.50604832182286,4.50908984258876,1.16692378967652e-05,0.000522115044180979,0.00042246150731522,"AKT1/PIEZO1/BCL9/FLOT1/KAT2A/CTDP1/SIRT6/ARRB2/IRX3/FKRP/SELENON/MYORG/EHD1/KLF5/LMNA/SORT1/BIN3/SKI/SRF/MAMSTR/PPIF/BMP2/ACTG1/HDAC5/NOTCH1/NAGLU/OBSL1/PLD3/WNT10B/LMOD1/GSK3A/CD9/FZD7/DMPK/WNT3A/CD81/BARX2/RBM38/SDC1/TBX1/PLEKHO1/EHD2/SLC9A1/G6PD/KDM6B/RGS4/TGFB1/CACNA1H/TMOD1/TNNT1/MYBPC3/TNNT2/CD53/ASB2/MYOM1/MYOM3/DYRK1B/WNT1/RPL3L/HOPX/MYOM2/RYR1/TMOD4/ANKRD23/CXCL10/LMOD3/CXCL9/SYNPO2L/ACTC1/KLHL41/MYBPH/IGF2/MYO18B/CAV3/TNNT3/CASQ1/LMOD2/PLPP7/ACTN2/STAC3/WT1/TRIM72/MYBPC1/CACNA1S/MYBPC2/CEACAM5/NRAP/MYL2/MYOD1/ACTA1/KLHL40/MYOZ1/MYH6/TCAP",94
"GO:0002437","inflammatory response to antigenic stimulus","33/3774","80/18805",0.4125,2.05539546899841,4.74003378791454,1.18496619613685e-05,0.000522720299478959,0.000422951240503997,"GNAS/PNMA1/PSMB4/PARK7/SYK/SRC/FGR/HLA-E/CD68/FURIN/NOTCH1/RHBDF2/HCK/FCGR2B/NOD2/BTK/TREM2/IL2RA/RASGRP1/CD81/FCGR3A/TREX1/CYSLTR1/KDM6B/CCR7/FCER1A/HLA-DRB1/SPN/FUT7/IL12B/LTA/CD6/PLA2G2D",33
"GO:0035914","skeletal muscle cell differentiation","33/3774","80/18805",0.4125,2.05539546899841,4.74003378791454,1.18496619613685e-05,0.000522720299478959,0.000422951240503997,"KAT8/LEMD2/HMG20B/BCL9/MEF2D/SIRT2/MCUB/FKRP/SELENON/KLF5/BTG2/PPIF/BCL9L/FOS/NOTCH1/EMD/NR4A1/WNT3A/HEYL/BARX2/TBX1/HLF/PAX5/ASB2/EPHB1/GPC1/SCX/EGR1/KLHL41/PAX7/DMRTA2/MYOD1/KLHL40",33
"GO:0045582","positive regulation of T cell differentiation","45/3774","122/18805",0.368852459016393,1.83790951028174,4.65249440902013,1.19434731100255e-05,0.000522926137454647,0.000423117791195155,"ARID1A/SMARCA4/KLHL25/ZMIZ1/BRD4/SART1/ITPKB/BAD/CD86/ACTB/SYK/SHB/PRKCZ/HLX/IL4I1/ANXA1/WNT10B/IL2RA/RASGRP1/SOX13/VSIR/ZBTB7B/RHOH/RUNX3/PIK3R6/SOX12/SOCS1/TGFB1/EGR3/LILRB4/TESPA1/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/MDK/IL36B/IL12B/CD74/FOXP3/ZAP70/IL2RG/HLA-G/CD27",45
"GO:0010720","positive regulation of cell development","127/3774","447/18805",0.284116331096197,1.41568828994806,4.45698324092858,1.20212905161988e-05,0.000522926137454647,0.000423117791195155,"ARID1A/SMARCA4/HDAC1/ZFYVE27/KLHL25/SRRT/STK11/ZMIZ1/BRD4/SART1/TWF2/ITPKB/CD101/BAD/PLXNB1/SIRT2/PLXNB2/SHANK3/CD86/MAP2K2/F11R/LIMK1/PLXND1/ACTB/SYK/SHB/IL15RA/SMAD7/DDRGK1/PLXNB3/PRKCZ/RELA/SRF/ACE/CTNNBIP1/BMP2/TP73/HLX/IL4I1/ANXA1/BCL11A/BAIAP2/FOS/FES/NOTCH1/MEGF8/OBSL1/BIN1/HSF1/TENM4/BTK/TREM2/NUMBL/WNT10B/ANAPC2/IL2RA/RASGRP1/RGS14/SOX13/VSIR/ZBTB7B/SEMA4D/WNT3A/GPR68/GAS6/GJC2/SPINT1/IL34/NTN1/RHOH/RUNX3/CYSLTR1/NEFL/PIK3R6/TNFRSF1B/METRN/SOX12/HAP1/SOCS1/RND2/TSPO/TGFB1/HCLS1/CX3CL1/TLR9/CRABP2/ISLR2/TYROBP/ITPKA/PROC/TRPV2/EGR3/LILRB4/TESPA1/CXCR4/SPI1/CX3CR1/IL12RB1/CD4/HLA-DRA/LGALS9/SASH3/WNT2/HLA-DRB1/CHODL/CLDN5/MDK/IL36B/LMOD3/IL12B/CD74/PLA2G3/ASCL1/TESC/NTRK2/FOXP3/SOX10/LTA/ZAP70/IL2RG/DMRTA2/CAMK2B/MYOD1/NKX2-2/HLA-G/CD27/ADIPOQ",127
