GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
9792,8.52E-13,1.22E-14,0.0391,-7.7135223,-0.3015426,3473.82,SERTAD2,SERTA domain containing 2
5493,8.71E-13,1.26E-14,0.0277,-7.7101226,-0.21348065,14537.59,PPL,periplakin
1000,9.23E-13,1.34E-14,0.0752,7.7022133,0.57900156,674.41,CDH2,cadherin 2
55789,9.61E-13,1.40E-14,0.048,-7.6959625,-0.36955582,1867.88,DEPDC1B,DEP domain containing 1B
3304,9.61E-13,1.40E-14,0.035,-7.6959933,-0.26909263,21045.2,HSPA1B,heat shock protein family A (Hsp70) member 1B
55771,1.07E-12,1.57E-14,0.0313,-7.681717,-0.24010398,7567.33,PRR11,proline rich 11
9569,1.29E-12,1.91E-14,0.0489,-7.6568752,-0.3745269,1636.97,GTF2IRD1,GTF2I repeat domain containing 1
10451,1.30E-12,1.93E-14,0.0855,-7.6554719,-0.65487907,654,VAV3,vav guanine nucleotide exchange factor 3
51512,1.58E-12,2.35E-14,0.0298,-7.6301087,-0.22771471,11880.69,GTSE1,G2 and S-phase expressed 1
4254,2.00E-12,2.99E-14,0.0516,-7.5986687,-0.39210465,2146.59,KITLG,KIT ligand
2013,2.00E-12,3.00E-14,0.0356,-7.5982166,-0.27069436,9565.15,EMP2,epithelial membrane protein 2
391059,2.01E-12,3.03E-14,0.0392,-7.5971617,-0.29758088,3200.86,FRRS1,ferric chelate reductase 1
1829,2.21E-12,3.33E-14,0.0252,-7.5846592,-0.19098382,19686.85,DSG2,desmoglein 2
5532,2.28E-12,3.45E-14,0.0356,-7.5802248,-0.26979213,4179.14,PPP3CB,protein phosphatase 3 catalytic subunit beta
7178,2.50E-12,3.80E-14,0.0244,-7.5676732,-0.18470173,42749.58,TPT1,"tumor protein, translationally-controlled 1"
1739,2.65E-12,4.05E-14,0.0346,-7.5593393,-0.26118482,6468.83,DLG1,discs large MAGUK scaffold protein 1
143098,2.73E-12,4.21E-14,0.06,-7.5544648,-0.45293483,1104.98,MPP7,MAGUK p55 scaffold protein 7
55320,2.73E-12,4.19E-14,0.0373,-7.5548906,-0.28157212,6224.51,MIS18BP1,MIS18 binding protein 1
3638,2.83E-12,4.37E-14,0.0377,-7.549331,-0.28493898,3301.38,INSIG1,insulin induced gene 1
3875,2.93E-12,4.55E-14,0.0611,7.5442783,0.46121509,38227.99,KRT18,keratin 18
167227,3.03E-12,4.72E-14,0.0351,-7.5395098,-0.26451162,3932.1,DCP2,decapping mRNA 2
10051,3.21E-12,5.03E-14,0.0285,-7.5311872,-0.21485654,22343.99,SMC4,structural maintenance of chromosomes 4
54361,3.27E-12,5.13E-14,0.0965,-7.5285597,-0.72671201,598.75,WNT4,Wnt family member 4
80326,3.62E-12,5.71E-14,0.0845,-7.5145332,-0.63494366,508.28,WNT10A,Wnt family member 10A
5329,3.64E-12,5.75E-14,0.1198,7.5135493,0.90035196,280.81,PLAUR,"plasminogen activator, urokinase receptor"
10381,3.94E-12,6.26E-14,0.0652,7.5024943,0.4894783,876.05,TUBB3,tubulin beta 3 class III
4502,4.14E-12,6.60E-14,0.039,7.4955396,0.29214519,3273.88,MT2A,metallothionein 2A
701,4.18E-12,6.70E-14,0.0387,-7.4936648,-0.28978054,3434.52,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B
1303,4.52E-12,7.26E-14,0.0389,7.4830948,0.29107094,8029.77,COL12A1,collagen type XII alpha 1 chain
1258,4.68E-12,7.56E-14,0.1665,7.4778114,1.24476108,139.21,CNGB1,cyclic nucleotide gated channel subunit beta 1
4926,5.09E-12,8.24E-14,0.0303,-7.4664686,-0.22639809,8628.94,NUMA1,nuclear mitotic apparatus protein 1
28231,5.60E-12,9.11E-14,0.0712,7.4532308,0.530584,820.43,SLCO4A1,solute carrier organic anion transporter family member 4A1
595,5.60E-12,9.15E-14,0.0256,7.4526892,0.1905094,39664.45,CCND1,cyclin D1
90102,6.11E-12,1.00E-13,0.0559,7.4408207,0.41623137,1593.61,PHLDB2,pleckstrin homology like domain family B member 2
653820,7.48E-12,1.23E-13,0.0643,-7.413464,-0.47702741,925.32,FAM72B,family with sequence similarity 72 member B
3569,7.73E-12,1.28E-13,0.2507,7.4086843,1.857699,65.65,IL6,interleukin 6
5097,8.27E-12,1.37E-13,0.045,-7.3992681,-0.33305428,2180.62,PCDH1,protocadherin 1
4319,9.79E-12,1.63E-13,0.1599,7.3763195,1.17982071,139.15,MMP10,matrix metallopeptidase 10
203068,1.10E-11,1.84E-13,0.0265,-7.3599387,-0.19539888,45809.17,TUBB,tubulin beta class I
51704,1.16E-11,1.94E-13,0.0821,7.3530051,0.60403157,565.12,GPRC5B,G protein-coupled receptor class C group 5 member B
7483,1.20E-11,2.02E-13,0.1042,-7.3472604,-0.76544655,317.63,WNT9A,Wnt family member 9A
5430,1.32E-11,2.23E-13,0.0317,7.3340049,0.23221361,14161.35,POLR2A,RNA polymerase II subunit A
144501,1.48E-11,2.51E-13,0.0425,7.3183238,0.31126215,5333.79,KRT80,keratin 80
220988,1.65E-11,2.80E-13,0.0236,-7.3037655,-0.17227884,29817.6,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3
8660,2.10E-11,3.59E-13,0.0621,7.27034,0.45154063,1134.4,IRS2,insulin receptor substrate 2
5349,2.12E-11,3.62E-13,0.0471,-7.2690611,-0.34251434,3779.89,FXYD3,FXYD domain containing ion transport regulator 3
4860,2.24E-11,3.85E-13,0.0397,7.2608325,0.28842353,3119.84,PNP,purine nucleoside phosphorylase
5366,2.54E-11,4.38E-13,0.0803,7.2432113,0.5815299,824.29,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1
3992,3.81E-11,6.59E-13,0.0269,-7.1875807,-0.19357484,10992.05,FADS1,fatty acid desaturase 1
4124,3.83E-11,6.64E-13,0.0342,-7.186699,-0.24586375,4697.15,MAN2A1,mannosidase alpha class 2A member 1
1474,4.06E-11,7.07E-13,0.1432,7.1781214,1.02818999,194.12,CST6,cystatin E/M
54888,4.21E-11,7.35E-13,0.0314,7.1727692,0.22509748,12018.44,NSUN2,NOP2/Sun RNA methyltransferase 2
5608,4.43E-11,7.77E-13,0.0802,-7.1650681,-0.57456108,529.14,MAP2K6,mitogen-activated protein kinase kinase 6
7076,4.48E-11,7.88E-13,0.065,7.1631988,0.46547386,949.96,TIMP1,TIMP metallopeptidase inhibitor 1
311,4.52E-11,7.98E-13,0.0371,-7.161514,-0.26581786,4557.66,ANXA11,annexin A11
3426,5.04E-11,8.92E-13,0.0596,-7.1461539,-0.42578318,1054.22,CFI,complement factor I
517,5.11E-11,9.08E-13,0.0473,-7.1437382,-0.33768043,2150.25,ATP5MC2,ATP synthase membrane subunit c locus 2
71,5.98E-11,1.07E-12,0.0269,-7.1216484,-0.191245,257073.86,ACTG1,actin gamma 1
2444,6.63E-11,1.19E-12,0.0554,-7.106364,-0.39370709,1505.9,FRK,fyn related Src family tyrosine kinase
7262,6.63E-11,1.19E-12,0.0728,7.1068297,0.51744139,770.63,PHLDA2,pleckstrin homology like domain family A member 2
1465,7.01E-11,1.26E-12,0.0414,7.098296,0.29370087,2874.34,CSRP1,cysteine and glycine rich protein 1
1490,7.04E-11,1.27E-12,0.116,7.0971329,0.82360772,269.24,CCN2,cellular communication network factor 2
91404,7.77E-11,1.41E-12,0.0647,-7.0829985,-0.45821048,852.47,SESTD1,SEC14 and spectrin domain containing 1
10615,7.99E-11,1.45E-12,0.0352,-7.0787307,-0.2494215,4359.22,SPAG5,sperm associated antigen 5
9133,9.60E-11,1.75E-12,0.0357,-7.0528396,-0.2519173,4172.02,CCNB2,cyclin B2
9462,1.05E-10,1.92E-12,0.044,-7.0400354,-0.3099004,3468.35,RASAL2,RAS protein activator like 2
126282,1.09E-10,2.00E-12,0.0703,-7.0346368,-0.49458994,773.23,TNFAIP8L1,TNF alpha induced protein 8 like 1
6560,1.17E-10,2.16E-12,0.0527,7.0236816,0.37034475,1379.93,SLC12A4,solute carrier family 12 member 4
158219,1.18E-10,2.18E-12,0.0471,-7.0226502,-0.3305,1999.51,TTC39B,tetratricopeptide repeat domain 39B
10541,1.23E-10,2.28E-12,0.0269,-7.0164742,-0.18846834,16197.81,ANP32B,acidic nuclear phosphoprotein 32 family member B
823,1.30E-10,2.42E-12,0.03,-7.0078922,-0.21008736,10390.53,CAPN1,calpain 1
51028,1.38E-10,2.57E-12,0.0401,-6.9992988,-0.28067543,2878.72,VPS36,vacuolar protein sorting 36 homolog
9867,1.39E-10,2.61E-12,0.04,-6.9974245,-0.27985329,5541.61,PJA2,praja ring finger ubiquitin ligase 2
55806,1.45E-10,2.72E-12,0.0569,-6.991499,-0.39751384,1182.52,HR,HR lysine demethylase and nuclear receptor corepressor
8609,1.59E-10,3.00E-12,0.0489,-6.9779573,-0.34147095,2282.41,KLF7,KLF transcription factor 7
10509,1.61E-10,3.05E-12,0.0328,-6.975211,-0.22902928,11930.15,SEMA4B,semaphorin 4B
54541,1.61E-10,3.07E-12,0.0773,-6.9746318,-0.5390037,5960.86,DDIT4,DNA damage inducible transcript 4
3930,1.65E-10,3.15E-12,0.0404,-6.970929,-0.28176791,5224.01,LBR,lamin B receptor
55137,1.69E-10,3.22E-12,0.0663,-6.9675565,-0.4622679,1013.45,FIGN,"fidgetin, microtubule severing factor"
59342,1.69E-10,3.25E-12,0.0353,-6.9664891,-0.24570535,3788.95,SCPEP1,serine carboxypeptidase 1
3832,1.81E-10,3.49E-12,0.0304,-6.9564245,-0.21148678,8357.13,KIF11,kinesin family member 11
8412,1.98E-10,3.82E-12,0.0404,6.9437842,0.28018851,2793.69,BCAR3,"BCAR3 adaptor protein, NSP family member"
4041,2.06E-10,3.99E-12,0.0301,-6.9375104,-0.20896664,7520.38,LRP5,LDL receptor related protein 5
4054,2.09E-10,4.07E-12,0.0415,6.934869,0.28784505,6035.11,LTBP3,latent transforming growth factor beta binding protein 3
3576,2.24E-10,4.37E-12,0.1635,6.9245454,1.13199772,553.74,CXCL8,C-X-C motif chemokine ligand 8
64167,2.24E-10,4.37E-12,0.0392,-6.9247517,-0.27118952,5735.46,ERAP2,endoplasmic reticulum aminopeptidase 2
84159,2.39E-10,4.69E-12,0.0676,-6.9146003,-0.46752022,1519.36,ARID5B,AT-rich interaction domain 5B
1645,2.66E-10,5.23E-12,0.1091,-6.8992445,-0.75296294,353.95,AKR1C1,aldo-keto reductase family 1 member C1
6659,2.85E-10,5.62E-12,0.0466,-6.8888853,-0.32079667,1936.36,SOX4,SRY-box transcription factor 4
3295,3.19E-10,6.31E-12,0.0405,-6.8724897,-0.27857349,3246.42,HSD17B4,hydroxysteroid 17-beta dehydrogenase 4
79056,3.56E-10,7.07E-12,0.0478,-6.856228,-0.32745594,3105.49,PRRG4,proline rich and Gla domain 4
55144,3.57E-10,7.10E-12,0.0468,-6.8555572,-0.32061898,1796.2,LRRC8D,leucine rich repeat containing 8 VRAC subunit D
10521,3.64E-10,7.28E-12,0.0292,-6.8520938,-0.2001615,26939.58,DDX17,DEAD-box helicase 17
5054,3.71E-10,7.43E-12,0.082,6.8491016,0.5615619,884.35,SERPINE1,serpin family E member 1
2521,3.80E-10,7.63E-12,0.0261,-6.8453676,-0.17855953,21066.73,FUS,FUS RNA binding protein
2036,3.92E-10,7.91E-12,0.0425,-6.8402101,-0.29093462,2257.91,EPB41L1,erythrocyte membrane protein band 4.1 like 1
1512,4.07E-10,8.23E-12,0.0511,-6.834551,-0.34909302,1634.35,CTSH,cathepsin H
4059,4.11E-10,8.34E-12,0.0288,-6.8326252,-0.1970562,7929.86,BCAM,basal cell adhesion molecule (Lutheran blood group)
51341,4.55E-10,9.25E-12,0.0406,-6.8176758,-0.27646988,3722.79,ZBTB7A,zinc finger and BTB domain containing 7A
11346,4.68E-10,9.55E-12,0.0658,-6.8130747,-0.44816614,1026.52,SYNPO,synaptopodin
54492,4.84E-10,9.89E-12,0.0572,-6.8080393,-0.3891025,1994.4,NEURL1B,neuralized E3 ubiquitin protein ligase 1B
254427,6.58E-10,1.35E-11,0.0677,-6.7631544,-0.45800095,836.01,PROSER2,proline and serine rich 2
63027,7.62E-10,1.57E-11,0.0674,-6.7415086,-0.45460791,773.4,SLC22A23,solute carrier family 22 member 23
2247,8.08E-10,1.67E-11,0.0711,6.732408,0.47874035,1154.16,FGF2,fibroblast growth factor 2
1164,8.09E-10,1.67E-11,0.0457,-6.7319186,-0.30738448,2456.25,CKS2,CDC28 protein kinase regulatory subunit 2
51195,8.16E-10,1.69E-11,0.0561,-6.7302594,-0.37746649,1450.62,RAPGEFL1,Rap guanine nucleotide exchange factor like 1
6850,8.68E-10,1.81E-11,0.0477,-6.7208637,-0.32037691,1868.6,SYK,spleen associated tyrosine kinase
7850,8.77E-10,1.83E-11,0.3729,6.7188091,2.5057274,36.86,IL1R2,interleukin 1 receptor type 2
11113,1.01E-09,2.12E-11,0.0343,-6.6975567,-0.22965798,5596.91,CIT,citron rho-interacting serine/threonine kinase
23764,1.04E-09,2.18E-11,0.0815,6.6935979,0.54574537,643.65,MAFF,MAF bZIP transcription factor F
5757,1.10E-09,2.31E-11,0.0312,-6.684743,-0.20884361,53252.88,PTMA,prothymosin alpha
90120,1.14E-09,2.41E-11,0.0462,-6.6789929,-0.30869817,2265.84,TMEM250,transmembrane protein 250
84918,1.15E-09,2.44E-11,0.0501,-6.676826,-0.33482934,1860.5,LRP11,LDL receptor related protein 11
57214,1.18E-09,2.52E-11,0.1153,6.6723268,0.76918575,326.09,CEMIP,cell migration inducing hyaluronidase 1
151246,1.26E-09,2.69E-11,0.0566,-6.6628261,-0.37729939,1190.69,SGO2,shugoshin 2
51768,1.27E-09,2.72E-11,0.0378,-6.6611686,-0.25205197,3765.43,TM7SF3,transmembrane 7 superfamily member 3
54509,1.34E-09,2.87E-11,0.0418,-6.6530799,-0.27777284,3062.46,RHOF,"ras homolog family member F, filopodia associated"
10403,1.37E-09,2.95E-11,0.0456,-6.6492532,-0.30309596,1955.71,NDC80,NDC80 kinetochore complex component
27430,1.67E-09,3.60E-11,0.0413,-6.6197664,-0.27356439,4220.44,MAT2B,methionine adenosyltransferase 2B
10371,1.82E-09,3.94E-11,0.0574,-6.6063048,-0.37926636,1181.39,SEMA3A,semaphorin 3A
1284,1.96E-09,4.25E-11,0.0397,6.595188,0.261843,3974.59,COL4A2,collagen type IV alpha 2 chain
9564,2.02E-09,4.40E-11,0.0385,6.5900168,0.25376479,3370.73,BCAR1,"BCAR1 scaffold protein, Cas family member"
23467,2.10E-09,4.58E-11,0.0511,6.5839059,0.33656294,1490.51,NPTXR,neuronal pentraxin receptor
288,2.10E-09,4.60E-11,0.0562,-6.5834749,-0.3699245,1250.21,ANK3,ankyrin 3
100174949,2.17E-09,4.75E-11,0.0519,-6.5785401,-0.34161467,1417.81,TRIM59-IFT80,TRIM59-IFT80 protein
79026,2.21E-09,4.85E-11,0.0361,-6.5753689,-0.23730625,63712.62,AHNAK,AHNAK nucleoprotein
4026,2.48E-09,5.46E-11,0.0314,-6.5578726,-0.20563682,7962.82,LPP,LIM domain containing preferred translocation partner in lipoma
10783,2.49E-09,5.51E-11,0.0594,-6.5565898,-0.38959162,1309.43,NEK6,NIMA related kinase 6
9700,2.57E-09,5.69E-11,0.0449,-6.5516145,-0.29397389,2737.64,ESPL1,"extra spindle pole bodies like 1, separase"
2318,2.58E-09,5.72E-11,0.086,6.5507714,0.56321303,489.43,FLNC,filamin C
23406,2.62E-09,5.85E-11,0.0335,6.5476173,0.21954054,21996.33,COTL1,coactosin like F-actin binding protein 1
83461,2.76E-09,6.17E-11,0.0619,-6.5396374,-0.40487403,1356.12,CDCA3,cell division cycle associated 3
84612,2.77E-09,6.20E-11,0.0518,6.5388736,0.33857393,1507.39,PARD6B,par-6 family cell polarity regulator beta
890,2.82E-09,6.34E-11,0.0342,-6.5355464,-0.22375022,4589.85,CCNA2,cyclin A2
200734,3.43E-09,7.74E-11,0.0705,6.5056362,0.45838798,1042.63,SPRED2,sprouty related EVH1 domain containing 2
201562,3.49E-09,7.88E-11,0.0282,-6.5029056,-0.18357495,10156.83,HACD2,3-hydroxyacyl-CoA dehydratase 2
26586,3.49E-09,7.91E-11,0.0287,-6.5023818,-0.18691168,8470.45,CKAP2,cytoskeleton associated protein 2
55785,3.63E-09,8.26E-11,0.0518,6.4958744,0.33626636,1820.91,FGD6,"FYVE, RhoGEF and PH domain containing 6"
23521,4.19E-09,9.54E-11,0.0244,-6.4741117,-0.15808309,34539.16,RPL13A,ribosomal protein L13a
10150,4.26E-09,9.72E-11,0.0507,-6.4713122,-0.32794783,1814.99,MBNL2,muscleblind like splicing regulator 2
90550,4.35E-09,9.95E-11,0.0341,-6.46768,-0.22065071,4639.44,MCU,mitochondrial calcium uniporter
2512,4.58E-09,1.05E-10,0.0255,-6.4595181,-0.16453162,29118.89,FTL,ferritin light chain
2048,5.14E-09,1.18E-10,0.0429,-6.4413639,-0.27608386,2553.32,EPHB2,EPH receptor B2
25758,5.26E-09,1.21E-10,0.1464,6.4374642,0.94259242,161.63,KIAA1549L,KIAA1549 like
79977,5.71E-09,1.32E-10,0.0323,-6.424777,-0.20727686,6199.6,GRHL2,grainyhead like transcription factor 2
3475,5.76E-09,1.34E-10,0.0562,6.4228755,0.36118528,1362.22,IFRD1,interferon related developmental regulator 1
27128,5.95E-09,1.38E-10,0.2018,6.4177322,1.29486113,90.54,CYTH4,cytohesin 4
65108,6.12E-09,1.43E-10,0.0442,6.4128692,0.28359643,2395.4,MARCKSL1,MARCKS like 1
1839,6.21E-09,1.45E-10,0.1115,6.4104441,0.71494432,317.66,HBEGF,heparin binding EGF like growth factor
3192,6.25E-09,1.46E-10,0.0243,-6.4090429,-0.15577018,41025.1,HNRNPU,heterogeneous nuclear ribonucleoprotein U
80321,6.35E-09,1.49E-10,0.0494,-6.4062035,-0.31661095,1575.71,CEP70,centrosomal protein 70
3187,6.59E-09,1.55E-10,0.0273,-6.4000565,-0.17447699,16988.1,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1
4192,6.69E-09,1.58E-10,0.0451,-6.3974687,-0.28881531,2192.86,MDK,midkine
3164,7.12E-09,1.69E-10,0.0695,6.3873992,0.44379501,926.59,NR4A1,nuclear receptor subfamily 4 group A member 1
51200,7.22E-09,1.72E-10,0.0813,6.384857,0.51882673,678.39,CPA4,carboxypeptidase A4
6202,7.63E-09,1.82E-10,0.0238,-6.3760574,-0.1519246,34436.98,RPS8,ribosomal protein S8
126353,8.50E-09,2.03E-10,0.0391,-6.3591314,-0.2489433,3267.29,MISP,mitotic spindle positioning
57509,8.66E-09,2.07E-10,0.0574,-6.3558981,-0.36472431,1389.13,MTUS1,microtubule associated scaffold protein 1
10198,8.73E-09,2.09E-10,0.0434,-6.3543383,-0.27608591,3164.6,MPHOSPH9,M-phase phosphoprotein 9
57718,8.99E-09,2.16E-10,0.0588,6.3493802,0.37363479,1185.39,PPP4R4,protein phosphatase 4 regulatory subunit 4
3866,9.27E-09,2.24E-10,0.0481,-6.3442093,-0.3050423,4245.75,KRT15,keratin 15
222,9.40E-09,2.27E-10,0.0909,-6.3417249,-0.5765054,500.13,ALDH3B2,aldehyde dehydrogenase 3 family member B2
6167,9.61E-09,2.33E-10,0.0252,-6.3379233,-0.15964062,24055.01,RPL37,ribosomal protein L37
54478,9.78E-09,2.38E-10,0.0755,-6.3347814,-0.47840004,739.74,PIMREG,PICALM interacting mitotic regulator
54700,9.86E-09,2.40E-10,0.0368,6.333166,0.23293131,4364.29,RRN3,"RRN3 homolog, RNA polymerase I transcription factor"
1848,1.05E-08,2.56E-10,0.1759,6.323461,1.11254865,474.85,DUSP6,dual specificity phosphatase 6
55008,1.05E-08,2.58E-10,0.0582,6.3222681,0.36825138,1571.52,HERC6,HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
23253,1.11E-08,2.71E-10,0.0413,-6.3143097,-0.26048647,2854.43,ANKRD12,ankyrin repeat domain 12
160418,1.11E-08,2.73E-10,0.0451,-6.3134072,-0.28487285,3794.35,TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3
2059,1.20E-08,2.96E-10,0.042,-6.3009799,-0.2646531,2867.02,EPS8,epidermal growth factor receptor pathway substrate 8
7980,1.21E-08,3.00E-10,0.0532,6.298699,0.33478083,1949.93,TFPI2,tissue factor pathway inhibitor 2
5655,1.21E-08,3.01E-10,0.05,-6.2980471,-0.31459845,2875.81,KLK10,kallikrein related peptidase 10
25939,1.21E-08,3.02E-10,0.0529,6.297951,0.33293835,3018.89,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
7114,1.27E-08,3.17E-10,0.0354,-6.2900897,-0.22242863,14164.18,TMSB4X,thymosin beta 4 X-linked
5783,1.30E-08,3.24E-10,0.0447,-6.2869377,-0.28133398,3217.24,PTPN13,protein tyrosine phosphatase non-receptor type 13
8420,1.34E-08,3.36E-10,0.0569,-6.2810294,-0.35708368,1391.18,SNHG3,small nucleolar RNA host gene 3
8544,1.39E-08,3.48E-10,0.0843,-6.2759421,-0.52911156,534.29,PIR,pirin
26010,1.44E-08,3.62E-10,0.0461,-6.2694917,-0.28894172,3440.23,SPATS2L,spermatogenesis associated serine rich 2 like
22858,1.50E-08,3.78E-10,0.1011,-6.2629155,-0.63294954,385.94,CILK1,ciliogenesis associated kinase 1
3275,1.58E-08,3.99E-10,0.0363,-6.254614,-0.22693549,5957.08,PRMT2,protein arginine methyltransferase 2
5093,1.62E-08,4.11E-10,0.0302,-6.2498588,-0.18865304,12573.53,PCBP1,poly(rC) binding protein 1
11119,1.68E-08,4.26E-10,0.0861,-6.2441293,-0.53735161,492.2,BTN3A1,butyrophilin subfamily 3 member A1
6713,1.75E-08,4.45E-10,0.0271,-6.2375147,-0.16891304,12190.2,SQLE,squalene epoxidase
3274,1.83E-08,4.67E-10,0.178,6.2297569,1.10893968,115.55,HRH2,histamine receptor H2
1956,1.92E-08,4.92E-10,0.0249,-6.2216346,-0.15491536,23576.67,EGFR,epidermal growth factor receptor
9636,1.98E-08,5.09E-10,0.1058,6.2163881,0.65748848,4345.44,ISG15,ISG15 ubiquitin like modifier
2810,2.00E-08,5.15E-10,0.0346,-6.2143647,-0.2148663,21064.69,SFN,stratifin
4791,2.00E-08,5.15E-10,0.0583,6.2144434,0.36217853,1175.21,NFKB2,nuclear factor kappa B subunit 2
23022,2.04E-08,5.28E-10,0.0318,-6.2106393,-0.19772315,5472.98,PALLD,"palladin, cytoskeletal associated protein"
5828,2.04E-08,5.27E-10,0.0576,-6.2107798,-0.35765167,1209.82,PEX2,peroxisomal biogenesis factor 2
57636,2.12E-08,5.49E-10,0.0336,-6.2044434,-0.20835621,5035.93,ARHGAP23,Rho GTPase activating protein 23
5257,2.12E-08,5.52E-10,0.0345,-6.2034825,-0.21394692,5495.46,PHKB,phosphorylase kinase regulatory subunit beta
301,2.25E-08,5.87E-10,0.0258,-6.1938374,-0.15960641,19886.08,ANXA1,annexin A1
9411,2.25E-08,5.89E-10,0.0346,6.1934197,0.21436141,11697.35,ARHGAP29,Rho GTPase activating protein 29
10106,2.44E-08,6.39E-10,0.0334,-6.1804468,-0.20667129,4760.06,CTDSP2,CTD small phosphatase 2
1058,2.53E-08,6.63E-10,0.0678,-6.1747292,-0.41847682,836.98,CENPA,centromere protein A
8502,2.55E-08,6.70E-10,0.0383,-6.173112,-0.23617431,4087.82,PKP4,plakophilin 4
81839,2.56E-08,6.74E-10,0.0358,-6.1720615,-0.22125087,4870.52,VANGL1,VANGL planar cell polarity protein 1
3678,2.59E-08,6.84E-10,0.06,6.169715,0.37044009,1649.3,ITGA5,integrin subunit alpha 5
1894,2.68E-08,7.11E-10,0.0263,-6.1636966,-0.16222119,16090.1,ECT2,epithelial cell transforming 2
29969,2.90E-08,7.70E-10,0.0564,-6.1509597,-0.34706452,1352.44,MDFIC,MyoD family inhibitor domain containing
9615,2.99E-08,7.94E-10,0.0483,-6.1460549,-0.29691035,2619.57,GDA,guanine deaminase
667,3.00E-08,8.00E-10,0.0296,-6.1448913,-0.18169075,15139.28,DST,dystonin
54453,3.00E-08,8.02E-10,0.0655,-6.1445084,-0.40239491,969.95,RIN2,Ras and Rab interactor 2
6712,3.24E-08,8.68E-10,0.0342,-6.1320233,-0.20954935,5109.34,SPTBN2,"spectrin beta, non-erythrocytic 2"
64151,3.41E-08,9.19E-10,0.0379,-6.122925,-0.23181155,3293.81,NCAPG,non-SMC condensin I complex subunit G
170954,3.41E-08,9.17E-10,0.0483,6.1232315,0.29600441,2110.5,PPP1R18,protein phosphatase 1 regulatory subunit 18
51752,3.49E-08,9.41E-10,0.0443,-6.1191009,-0.27078736,2656.82,ERAP1,endoplasmic reticulum aminopeptidase 1
5091,3.58E-08,9.68E-10,0.0404,-6.1145525,-0.24684061,3426.94,PC,pyruvate carboxylase
1266,3.63E-08,9.83E-10,0.0296,6.1121516,0.18091554,8210.9,CNN3,calponin 3
1647,4.11E-08,1.11E-09,0.0758,6.0920248,0.46200743,620.82,GADD45A,growth arrest and DNA damage inducible alpha
8975,4.35E-08,1.18E-09,0.0399,-6.0823125,-0.24297454,4829.14,USP13,ubiquitin specific peptidase 13
7077,4.37E-08,1.19E-09,0.0916,6.0812489,0.5569455,445.13,TIMP2,TIMP metallopeptidase inhibitor 2
57103,4.50E-08,1.23E-09,0.0471,6.0763544,0.28603652,1952.51,TIGAR,TP53 induced glycolysis regulatory phosphatase
7045,4.50E-08,1.23E-09,0.0608,-6.0758696,-0.36934517,1542.94,TGFBI,transforming growth factor beta induced
55255,4.66E-08,1.28E-09,0.044,-6.0699728,-0.26728101,2461.16,WDR41,WD repeat domain 41
3161,4.71E-08,1.29E-09,0.0416,-6.0680264,-0.25260356,3017.28,HMMR,hyaluronan mediated motility receptor
3178,4.84E-08,1.33E-09,0.0262,-6.0631488,-0.15876675,41533,HNRNPA1,heterogeneous nuclear ribonucleoprotein A1
3835,4.85E-08,1.34E-09,0.037,-6.0625705,-0.22411099,3499.42,KIF22,kinesin family member 22
8303,5.11E-08,1.42E-09,0.0529,-6.0536671,-0.32010395,1580.42,SNN,stannin
10220,5.15E-08,1.43E-09,0.0537,6.0521851,0.32496523,1494.53,GDF11,growth differentiation factor 11
8828,5.58E-08,1.55E-09,0.0769,-6.0388328,-0.46434641,698.06,NRP2,neuropilin 2
1627,5.62E-08,1.57E-09,0.0649,6.0373335,0.3916399,1016.58,DBN1,drebrin 1
