#node1	node2	combined_score
HELLS	TOP2A	739
NEIL3	TOP2A	905
DLGAP5	TOP2A	978
CKAP2	TOP2A	898
PDS5B	TOP2A	701
TTK	TOP2A	958
TDP1	TOP2A	762
BLM	TOP2A	771
MELK	TOP2A	955
CENPE	TOP2A	926
KIF15	TOP2A	955
BUB1	TOP2A	982
RAD51AP1	TOP2A	822
NCAPH	TOP2A	891
MAD2L1	TOP2A	890
ARHGAP11A	TOP2A	758
KIF11	TOP2A	975
RACGAP1	TOP2A	882
SMC4	TOP2A	903
RANBP2	TOP2A	827
ECT2	TOP2A	845
NCAPG	TOP2A	967
TOPBP1	TOP2A	799
DTL	TOP2A	822
ANLN	TOP2A	861
CEP55	TOP2A	928
CDK1	TOP2A	997
CDKN3	TOP2A	863
ERCC6L	TOP2A	734
NEK2	TOP2A	928
SMC6	TOP2A	796
SMC2	TOP2A	928
ZNF451	TOP2A	738
HMMR	TOP2A	902
CHEK1	TOP2A	889
H4C6	TOP2A	734
CKAP2L	TOP2A	830
CENPF	TOP2A	974
MKI67	TOP2A	993
SMC5	TOP2A	706
RFC3	TOP2A	757
KIF23	TOP2A	927
TPX2	TOP2A	942
PRC1	TOP2A	932
CSNK2A1	TOP2A	711
KIF20A	TOP2A	974
PRKDC	TOP2A	793
ZNF512	CCDC121	729
HMGB1	IL10	705
CXCL3	IL10	712
PPARG	IL10	733
IL7R	IL10	919
IL1A	IL10	971
PTEN	IL10	717
IL13RA2	IL10	793
IL6ST	IL10	810
CREB1	IL10	893
TGFBR2	IL10	704
CD274	IL10	877
LIFR	IL10	734
PTGS2	IL10	789
FGF2	IL10	822
CSF3	IL10	927
OSMR	IL10	710
IGF1	IL10	716
TJP1	IL10	715
TLR6	IL10	754
EGFR	IL10	899
IL1B	IL10	991
TLR3	IL10	778
IL1R1	IL10	917
MTOR	IL10	740
MOG	IL10	772
KIF11	DEPDC1	839
KIF18A	DEPDC1	851
CENPN	DEPDC1	730
KIF14	DEPDC1	873
CENPF	DEPDC1	844
RACGAP1	DEPDC1	757
TOP2A	DEPDC1	733
BUB1	DEPDC1	831
KIF15	DEPDC1	854
MELK	DEPDC1	751
KIF4A	DEPDC1	797
CEP55	DEPDC1	877
SPC25	DEPDC1	756
AURKA	DEPDC1	782
NCAPG	DEPDC1	824
ZNF224	DEPDC1	820
TPX2	DEPDC1	903
ANLN	DEPDC1	847
TTK	DEPDC1	931
NEIL3	DEPDC1	712
CENPE	DEPDC1	828
KIF20B	DEPDC1	704
KIF23	DEPDC1	865
ASPM	DEPDC1	861
DLGAP5	DEPDC1	881
RAD51AP1	DEPDC1	715
MKI67	DEPDC1	705
SHCBP1	DEPDC1	780
SKA3	DEPDC1	714
BIRC5	DEPDC1	821
BUB1B	DEPDC1	850
CDKN3	DEPDC1	730
NEK2	DEPDC1	847
CDK1	DEPDC1	849
KIF20A	DEPDC1	900
HMMR	DEPDC1	907
ARMT1	RMND1	826
ITGB1	FREM1	903
ZNF264	ZNF805	715
QKI	RBFOX2	967
HNRNPA1	RBFOX2	716
HNRNPH1	RBFOX2	974
MBNL1	RBFOX2	813
SETX	SCAF8	948
PCF11	SCAF8	964
CPSF2	SCAF8	745
LEMD3	SCAF8	771
HOOK3	FAM160A1	897
UTP6	RPL10	844
RPS18	RPL10	999
RPL4	RPL10	999
MRRF	RPL10	836
RPL7A	RPL10	999
EIF2S1	RPL10	877
MRPS35	RPL10	704
POLR2B	RPL10	785
RPL21	RPL10	999
EEF1B2	RPL10	906
DOCK4	RPL10	909
EIF1AX	RPL10	858
EIF5A2	RPL10	710
RPS27A	RPL10	998
RPL22	RPL10	994
RPL7	RPL10	999
RPS23	RPL10	999
RPL12	RPL10	999
EIF2S3	RPL10	823
RPL38	RPL10	999
RPS3A	RPL10	999
RPL37	RPL10	995
PA2G4	RPL10	930
ABCE1	RPL10	857
RPL39	RPL10	995
RPS2	RPL10	999
RSL24D1	RPL10	865
POLR3B	RPL10	717
MRPL19	RPL10	888
EEF1A1	RPL10	977
MRPL13	RPL10	805
RPL23A	RPL10	999
MRPL32	RPL10	875
HBS1L	RPL10	870
RPS26	RPL10	999
RPL6	RPL10	999
RPL24	RPL10	999
POLR1A	RPL10	737
RPL36A	RPL10	979
EFL1	RPL10	741
MRPS10	RPL10	849
RPL13A	RPL10	999
GART	RPL10	710
RPL18A	RPL10	999
MRPL3	RPL10	806
MTIF2	RPL10	787
EEF1G	RPL10	870
POLR3A	RPL10	739
MED1	RPL10	905
MRPL33	RPL10	823
RPL27A	RPL10	999
RPL15	RPL10	999
RPSA	RPL10	999
HEATR1	RPL10	877
RPS27L	RPL10	898
DCUN1D1	CUL2	963
KLHDC10	CUL2	944
MCM4	CUL2	825
VBP1	CUL2	804
ZYG11B	CUL2	990
POLE2	CUL2	803
TIPIN	CUL2	835
NAE1	CUL2	812
CUL4B	CUL2	926
APPBP2	CUL2	966
SKP2	CUL2	902
CLSPN	CUL2	854
RPS27A	CUL2	736
COPS8	CUL2	950
UBXN7	CUL2	962
WDHD1	CUL2	857
SENP8	CUL2	813
GLMN	CUL2	875
UBA3	CUL2	869
UBE2D1	CUL2	828
DCUN1D4	CUL2	845
CUL5	CUL2	961
VHL	CUL2	999
COPS2	CUL2	989
CENPC	HJURP	852
KIF15	HJURP	868
CENPO	HJURP	755
SGO1	HJURP	761
NEK2	HJURP	812
KIF18A	HJURP	733
PRC1	HJURP	797
NCAPG	HJURP	882
KIF23	HJURP	842
ASPM	HJURP	931
AURKA	HJURP	852
KIF11	HJURP	930
RSF1	HJURP	706
TPX2	HJURP	892
H4C11	HJURP	902
RACGAP1	HJURP	729
CENPE	HJURP	914
MELK	HJURP	924
H4C3	HJURP	916
PLK4	HJURP	790
CKAP2	HJURP	719
CEP55	HJURP	921
NPM1	HJURP	983
BIRC5	HJURP	912
CENPN	HJURP	886
H4C6	HJURP	999
DEPDC1	HJURP	832
BUB1B	HJURP	897
MKI67	HJURP	946
MIS18BP1	HJURP	941
CKAP2L	HJURP	913
HMMR	HJURP	878
TTK	HJURP	929
TOP2A	HJURP	911
H4C2	HJURP	917
CDKN3	HJURP	782
CENPF	HJURP	946
BUB1	HJURP	928
SKA1	HJURP	721
EXO1	HJURP	746
KNL1	HJURP	814
CENPI	HJURP	865
CDK1	HJURP	910
KIF20A	HJURP	935
KIF14	HJURP	927
KIF4A	HJURP	918
DLGAP5	HJURP	946
POLR2K	INTS2	835
INTS13	INTS2	973
MED13	INTS2	760
INTS6	INTS2	999
INTS7	INTS2	998
POLR2B	INTS2	877
NIPBL	INTS2	727
CENPJ	HYLS1	831
ANK2	DCTN4	782
DYNC1H1	DCTN4	974
CAPZA1	DCTN4	987
DYNC1I2	DCTN4	964
CSPP1	DCTN4	717
DYNC1LI2	DCTN4	935
NEDD4L	PTBP3	721
TRIM33	SKIL	788
NCOR1	SKIL	936
SMAD2	SKIL	999
SMURF2	SKIL	887
TRPC5	SESTD1	815
ASNS	TRIB3	902
C1GALT1	GCNT1	974
ATP7A	ATP13A3	762
LSM3	PATL2	802
XRN1	PATL2	998
LSM5	PATL2	846
DCP2	PATL2	726
DNA2	RECQL	869
FANCM	RECQL	704
KPNA4	RECQL	792
XRCC5	RECQL	829
EXO1	RECQL	932
TMOD3	PHACTR2	714
COX6A1	NDUFA5	848
NDUFAF2	NDUFA5	968
TMEM126B	NDUFA5	756
NDUFS1	NDUFA5	999
PALB2	NDUFA5	969
SDHD	NDUFA5	872
POLR1A	NDUFA5	813
RRN3	NDUFA5	704
ATP5MD	NDUFA5	887
MED13	MED12L	996
MED21	MED12L	908
MED13L	MED12L	998
MED23	MED12L	918
MED1	MED12L	966
CDK8	MED12L	995
GOLGA5	GOLIM4	781
COG3	GOLIM4	746
MAP3K7	SUPT20H	841
TADA1	SUPT20H	999
TAF2	SUPT20H	751
SUPT3H	SUPT20H	999
TAF5	SUPT20H	985
TAF9	SUPT20H	999
ATXN7	SUPT20H	999
ZZZ3	SUPT20H	888
DCDC1	DNAJC24	932
ELP4	DNAJC24	948
DPH6	DNAJC24	761
IMMP1L	DNAJC24	933
WDR12	NMD3	950
DHX15	NMD3	780
RRP15	NMD3	731
BMS1	NMD3	710
RPL38	NMD3	939
RPL7	NMD3	948
RPL4	NMD3	947
DDX18	NMD3	729
RPL18A	NMD3	910
MDN1	NMD3	764
RPL10	NMD3	956
DOCK4	NMD3	731
XPO1	NMD3	996
MRPL3	NMD3	706
RPL15	NMD3	925
RPL24	NMD3	975
MTREX	NMD3	776
RPF1	NMD3	733
RPL21	NMD3	922
WDR43	NMD3	707
EFL1	NMD3	714
RPL37	NMD3	918
RPL27A	NMD3	926
CEBPZ	NMD3	825
RSL24D1	NMD3	998
GTPBP4	NMD3	998
RPL23A	NMD3	985
PAK1IP1	NMD3	718
PA2G4	NMD3	998
RPL39	NMD3	929
RPL36A	NMD3	871
PUM3	NMD3	880
UTP15	NMD3	709
RPL12	NMD3	786
RPL6	NMD3	918
GNL3	NMD3	914
TMA16	NMD3	905
RPL13A	NMD3	906
RPL7A	NMD3	970
LTV1	NMD3	950
RIOK2	NMD3	918
RPL22	NMD3	926
WDR3	NMD3	773
SDAD1	NMD3	808
GNL3L	NMD3	934
KRR1	NMD3	838
TRPC6	STIM2	885
TRPC5	STIM2	758
PRKAB2	STIM2	781
OPHN1	YIPF6	757
PTAR1	FBXL2	934
RABGGTB	FBXL2	970
TCTN1	RAB23	784
TTC21B	RAB23	804
NAE1	DCUN1D2	702
CUL2	DCUN1D2	895
UBA3	DCUN1D2	765
CUL5	DCUN1D2	764
CUL4B	DCUN1D2	880
RSC1A1	DDI2	924
RPS27A	DDI2	875
CFAP43	CCDC39	747
SPAG1	CCDC39	702
DNAAF4	CCDC39	733
DNAH5	CCDC39	830
CCDC40	CCDC39	995
GPD2	GK5	807
SHROOM3	NECTIN3	713
MPP6	NECTIN3	718
AFDN	NECTIN3	999
CNTN6	PTPRG	934
EGFR	PTPRG	735
DDX58	PARP14	749
RPL24	RPL7L1	977
MRPS10	RPL7L1	904
PUM3	RPL7L1	793
GTPBP4	RPL7L1	944
RPS18	RPL7L1	981
RPL36A	RPL7L1	856
RPS3A	RPL7L1	983
BMS1	RPL7L1	726
POLR3A	RPL7L1	774
MTIF2	RPL7L1	709
POLR1A	RPL7L1	794
RPL27A	RPL7L1	980
RPF1	RPL7L1	904
RSL24D1	RPL7L1	972
EIF1AX	RPL7L1	725
MRPL32	RPL7L1	938
DDX18	RPL7L1	937
RPL6	RPL7L1	981
PA2G4	RPL7L1	886
EEF1B2	RPL7L1	875
MRPL33	RPL7L1	940
RPL37	RPL7L1	976
MAK16	RPL7L1	866
POLR3B	RPL7L1	718
DOCK4	RPL7L1	836
MED1	RPL7L1	861
MRPL3	RPL7L1	836
RPL39	RPL7L1	944
RPL18A	RPL7L1	979
RPL38	RPL7L1	975
VEZT	RPL7L1	743
RPL12	RPL7L1	975
RPSA	RPL7L1	983
EEF1G	RPL7L1	867
GNL3	RPL7L1	785
KRR1	RPL7L1	743
RPL10	RPL7L1	939
MRPL13	RPL7L1	809
EIF5A2	RPL7L1	799
RPL22	RPL7L1	914
GNL3L	RPL7L1	800
RPL7A	RPL7L1	983
RPL13A	RPL7L1	962
RPL21	RPL7L1	980
RPS23	RPL7L1	981
NOC3L	RPL7L1	885
WDR12	RPL7L1	945
RPL4	RPL7L1	984
RPL23A	RPL7L1	984
RPS2	RPL7L1	984
RPS27L	RPL7L1	937
RPL15	RPL7L1	984
EPRS1	RPL7L1	750
POLR2B	RPL7L1	723
MRPL19	RPL7L1	912
RPS26	RPL7L1	979
RPS27A	RPL7L1	975
EFL1	RPL7L1	758
MOG	ZFP57	706
SIRT1	MCM10	793
RAD51AP1	MCM10	833
SKA1	MCM10	714
KIF11	MCM10	898
KIF14	MCM10	744
CDK6	MCM10	817
ORC3	MCM10	938
TTK	MCM10	735
CENPN	MCM10	700
KIF20A	MCM10	702
TOPBP1	MCM10	979
MCM8	MCM10	976
ORC5	MCM10	856
SKA3	MCM10	724
KIF15	MCM10	816
CHEK1	MCM10	969
DEPDC1	MCM10	764
MELK	MCM10	861
KIF23	MCM10	711
CDC7	MCM10	989
SHCBP1	MCM10	763
PRIM1	MCM10	891
NCAPG	MCM10	833
ATAD5	MCM10	774
ORC6	MCM10	907
MCM9	MCM10	957
KIF4A	MCM10	706
DBF4	MCM10	948
TOP2A	MCM10	737
TIPIN	MCM10	951
RFC3	MCM10	826
DNA2	MCM10	859
CLSPN	MCM10	977
EXO1	MCM10	954
DLGAP5	MCM10	756
ORC2	MCM10	995
POLA1	MCM10	923
CDC5L	MCM10	722
CEP55	MCM10	795
ATR	MCM10	825
ERCC6L	MCM10	793
POLE2	MCM10	961
ASPM	MCM10	723
BUB1B	MCM10	766
PLK4	MCM10	726
MCM4	MCM10	999
DTL	MCM10	915
MAD2L1	MCM10	798
CDK1	MCM10	884
WDHD1	MCM10	998
HMMR	MCM10	727
TPX2	MCM10	795
SNRPA1	U2SURP	934
SF3B1	U2SURP	908
ZNF638	U2SURP	725
CDC5L	U2SURP	853
SNRPE	U2SURP	733
SNRPG	U2SURP	751
PRPF40A	U2SURP	927
TCERG1	U2SURP	741
THOC2	U2SURP	864
TPR	U2SURP	805
SF3A3	U2SURP	865
PRPF4B	U2SURP	739
RBM5	U2SURP	824
DHX15	U2SURP	950
CCAR1	U2SURP	742
PSMC1	MYSM1	808
NIPBL	MYSM1	712
PSMA6	MYSM1	723
H2AC20	MYSM1	920
PBRM1	MYSM1	914
CDKAL1	ADAMTS9	783
YTHDC2	FTO	852
METTL14	FTO	939
GNPDA2	FTO	880
IGF2BP3	FTO	794
CDKAL1	FTO	872
RBMX	FTO	702
PCSK1	FTO	801
VIRMA	FTO	882
ALKBH8	FTO	742
WTAP	FTO	915
RBM15	FTO	830
ERCC1	BRCA1	930
BRCC3	BRCA1	999
PMS1	BRCA1	886
CDK1	BRCA1	878
POLQ	BRCA1	751
AURKA	BRCA1	942
RECQL	BRCA1	782
BUB1	BRCA1	733
NF1	BRCA1	876
MRE11	BRCA1	999
DNA2	BRCA1	897
KRAS	BRCA1	721
BUB1B	BRCA1	905
RNF2	BRCA1	923
EME1	BRCA1	880
H3C13	BRCA1	743
ATRX	BRCA1	858
H2AC8	BRCA1	925
UBE2L3	BRCA1	719
FANCM	BRCA1	916
TOPBP1	BRCA1	999
H2BC12	BRCA1	791
KNTC1	BRCA1	849
H2BC5	BRCA1	796
RICTOR	BRCA1	702
CDK12	BRCA1	849
POU2F1	BRCA1	919
CDK7	BRCA1	765
CDC26	BRCA1	906
HMMR	BRCA1	964
CENPJ	BRCA1	920
H2BC21	BRCA1	938
TPX2	BRCA1	922
PIK3CA	BRCA1	728
ETAA1	BRCA1	735
BLM	BRCA1	974
RIF1	BRCA1	813
MORF4L1	BRCA1	763
MDM4	BRCA1	770
FANCD2	BRCA1	999
RBBP8	BRCA1	999
MCM10	BRCA1	849
H2BC13	BRCA1	795
RAD51C	BRCA1	980
RFC3	BRCA1	750
BARD1	BRCA1	999
GEN1	BRCA1	746
CLSPN	BRCA1	898
ERCC4	BRCA1	914
RAD50	BRCA1	999
CGAS	BRCA1	710
MKI67	BRCA1	757
NPM1	BRCA1	773
H3-4	BRCA1	872
ATR	BRCA1	996
WRN	BRCA1	983
SIRT1	BRCA1	777
WDHD1	BRCA1	727
PALB2	BRCA1	999
BRIP1	BRCA1	999
RAD52	BRCA1	987
RFC1	BRCA1	802
H4C6	BRCA1	867
MDM2	BRCA1	794
SMC3	BRCA1	756
POLE2	BRCA1	702
BRD7	BRCA1	816
H2BC4	BRCA1	799
SUMO1	BRCA1	879
H3C12	BRCA1	759
RAD51AP1	BRCA1	854
MMS22L	BRCA1	748
MSH3	BRCA1	910
H2AC20	BRCA1	955
CTBP2	BRCA1	759
ATM	BRCA1	999
FOXO3	BRCA1	749
XRCC5	BRCA1	972
CHEK1	BRCA1	996
MLH3	BRCA1	773
PMS2CL	BRCA1	950
POLD3	BRCA1	723
UBE2D1	BRCA1	973
TP53BP1	BRCA1	999
MNAT1	BRCA1	751
PTEN	BRCA1	821
ANAPC1	BRCA1	917
EGFR	BRCA1	800
HSP90AA1	BRCA1	752
SLX4	BRCA1	905
SKP2	BRCA1	741
POT1	BRCA1	838
RNF169	BRCA1	732
PRKDC	BRCA1	955
NCOA2	BRCA1	822
CDC23	BRCA1	911
KIF23	BRCA1	713
NBN	BRCA1	993
DHX9	BRCA1	983
XRCC2	BRCA1	954
ERCC6	BRCA1	727
PCGF6	BRCA1	907
TOPORS	BRCA1	752
CBX5	BRCA1	700
RNF168	BRCA1	982
UBE2E1	BRCA1	782
HNRNPA1	BRCA1	737
TOP2A	BRCA1	836
STAG1	BRCA1	753
ABRAXAS2	BRCA1	814
RPS27A	BRCA1	725
SETX	BRCA1	990
OLA1	BRCA1	868
MAP3K1	BRCA1	770
RAD54B	BRCA1	882
RAD18	BRCA1	895
SMC5	BRCA1	759
BRCA2	BRCA1	999
EXO1	BRCA1	981
SDAD1	UTP25	715
NOL11	UTP25	805
GPATCH2L	UTP25	840
IRF6	UTP25	723
UTP14A	UTP25	896
DDX47	UTP25	898
RPS2	UTP25	804
UTP20	UTP25	905
UTP23	UTP25	858
HEATR1	UTP25	909
DHX15	UTP25	781
GPATCH2	UTP25	851
WDR12	UTP25	822
CEBPZ	UTP25	772
MTREX	UTP25	723
WDR75	UTP25	889
ESF1	UTP25	826
UTP15	UTP25	821
WDR3	UTP25	896
PUM3	UTP25	791
KRR1	UTP25	905
WDR43	UTP25	893
UTP6	UTP25	927
ATM	BRAF	778
IQGAP1	BRAF	983
EML4	BRAF	745
KRAS	BRAF	999
RRAS2	BRAF	951
AKAP9	BRAF	851
PRKCE	BRAF	910
NRAS	BRAF	999
PMS2CL	BRAF	836
PRKACB	BRAF	922
PIK3CA	BRAF	947
HSP90AA1	BRAF	984
BRCA2	BRAF	721
SHOC2	BRAF	857
PTEN	BRAF	943
RAP1B	BRAF	960
QKI	BRAF	740
NF1	BRAF	903
CD274	BRAF	799
DCLK1	CALML4	774
SCN8A	CALML4	769
KRAS	CALML4	998
NFATC3	CALML4	723
HSPA4	CALML4	719
RASGRF2	CALML4	925
MYO1A	CALML4	799
STIM2	CALML4	707
ADD2	CALML4	799
ATP2B1	CALML4	726
HSP90AA1	CALML4	996
PRKACB	CALML4	989
AKAP5	CALML4	822
STRN	CALML4	958
CACNA1C	CALML4	999
CREB1	CALML4	891
TRPC5	CALML4	815
IQGAP1	CALML4	994
EGFR	CALML4	809
HDAC9	CALML4	740
GP6	CALML4	703
ASPH	CALML4	754
PIK3C3	CALML4	975
CACNA1G	CALML4	979
ITPR2	CALML4	939
AKAP12	CALML4	936
KCNQ3	CALML4	768
NFATC2	CALML4	772
CCP110	CALML4	702
PPP3CA	CALML4	997
AKAP9	CALML4	780
UBR4	CALML4	896
TRPC6	CALML4	833
NRAS	CALML4	954
ANK2	CALML4	828
CAMK1G	CALML4	800
INVS	CALML4	779
MTOR	CALML4	707
TRPC6	TRPC1	939
BMPR2	TRPC1	924
CACNA1C	TRPC1	890
CACNA1G	TRPC1	934
HOMER1	TRPC1	880
ITPR2	TRPC1	845
TRPC5	TRPC1	999
STIM2	TRPC1	936
TRPM3	TRPC1	724
CALML4	TRPC1	762
ANK2	TRPC1	773
PKD2	TRPC1	997
RGS7	SUCLG2	891
NDUFS1	SUCLG2	728
SDHD	SUCLG2	957
DLAT	SUCLG2	967
RICTOR	SUCLG2	709
ACAT1	SUCLG2	867
HMGCLL1	SUCLG2	853
PDC	SUCLG2	933
MKLN1	ARMC8	926
DDX50	ARMC8	768
UBE2H	ARMC8	779
RANBP1	PPIA	787
RPL23A	PPIA	725
PPP3CA	PPIA	985
NPM1	PPIA	728
PPID	PPIA	919
PRPF3	PPIA	830
TRIM5	PPIA	899
HSPD1	PPIA	709
HSP90AA1	PPIA	733
RPL4	PPIA	714
RPL13A	PPIA	727
RUNX2	WWTR1	934
STK4	WWTR1	897
SMAD2	WWTR1	933
MOB1B	WWTR1	790
TJP1	WWTR1	971
MOB1A	WWTR1	833
PPP2R1B	WWTR1	901
VGLL1	WWTR1	804
VGLL3	WWTR1	821
BBS4	ARL6	799
BBS9	ARL6	819
BBS7	ARL6	878
BBS2	ARL6	805
BBS5	ARL6	760
LCLAT1	CDS2	940
LPIN1	CDS2	926
DGKE	CDS2	757
DGKH	CDS2	738
MRE11	RAD51B	908
BRCA1	RAD51B	922
PALB2	RAD51B	890
RAD54B	RAD51B	752
FANCM	RAD51B	958
DNA2	RAD51B	751
RAD51AP1	RAD51B	720
WRN	RAD51B	861
ATR	RAD51B	799
NBN	RAD51B	729
BLM	RAD51B	820
XRCC2	RAD51B	999
ATM	RAD51B	865
ATRX	RAD51B	712
XRCC5	RAD51B	709
GEN1	RAD51B	760
RAD50	RAD51B	729
BARD1	RAD51B	856
SFR1	RAD51B	916
BRIP1	RAD51B	756
RAD51C	RAD51B	999
BRCA2	RAD51B	961
EXO1	RAD51B	859
RAD52	RAD51B	889
RBBP8	RAD51B	732
KCNB1	KCNAB1	858
KCNS2	KCNAB1	725
KCNQ3	KCNAB1	747
AGPS	PEX5L	808
PEX13	PEX5L	947
PEX1	PEX5L	918
RAB8B	PEX5L	933
PEX3	PEX5L	910
TRIM37	PEX5L	738
SLC10A1	ERVFRD-1	797
CFH	ERVFRD-1	938
CSPP1	CCDC14	764
OFD1	CCDC14	859
CEP135	CCDC14	750
KIAA0753	CCDC14	922
TBC1D31	CCDC14	746
PCM1	CCDC14	751
CEP295	CCDC14	735
KIAA1328	CCDC14	712
SSX2IP	CCDC14	792
CCDC18	CCDC14	873
CCDC66	CCDC14	831
PIBF1	CCDC14	864
HNRNPH1	SRSF10	804
SRSF11	SRSF10	883
SREK1	SRSF10	850
SRSF6	SRSF10	754
HNRNPA1	SRSF10	891
TCERG1	SRSF10	742
RBMX	SRSF10	854
ITGB1	FLNB	939
FERMT2	FLNB	757
CFL2	FLNB	821
VCL	FLNB	995
NCOR1	NR6A1	705
KCNIP4	UHMK1	802
BRCA2	PHC3	735
H3C13	PHC3	894
H3C12	PHC3	892
ANAPC1	PHC3	900
TNRC6B	PHC3	732
CDC26	PHC3	900
CDC23	PHC3	900
BARD1	PHC3	900
CLIC2	PHC3	749
H3-4	PHC3	797
BRCA1	PHC3	911
BUB1B	PHC3	796
RNF2	PHC3	994
PCGF6	PHC3	972
SUZ12	PHC3	918
PCGF5	PHC3	967
YAF2	PHC3	833
BRCC3	PHC3	903
SIRT1	TFAM	903
GABPB1	TFAM	965
CGAS	TFAM	751
GABPA	TFAM	937
PPARGC1B	TFAM	762
NOL11	TFAM	781
PCGF6	TFDP2	826
E2F5	TFDP2	993
LIN54	TFDP2	869
CDK6	TFDP2	753
RBL1	TFDP2	982
LIN9	TFDP2	884
TFAM	MFN1	773
GDAP1	MFN1	889
CHCHD3	MFN1	837
APOOL	MFN1	786
OPA1	MFN1	987
HSPA9	MFN1	941
RHOT1	MFN1	964
OMA1	MFN1	752
SPCS2	SSR3	802
ZRANB3	PRIMPOL	726
CLSPN	PRIMPOL	996
TIPIN	PRIMPOL	996
RFWD3	PRIMPOL	994
PRIM1	PRIMPOL	700
REV1	PRIMPOL	716
SLC10A1	SLC10A7	915
PMS1	XRCC4	703
CHEK1	XRCC4	756
MSH3	XRCC4	859
PALB2	XRCC4	749
RBBP8	XRCC4	729
PMS2CL	XRCC4	712
PRKDC	XRCC4	999
ERCC4	XRCC4	945
BRCA2	XRCC4	845
WRN	XRCC4	774
APLF	XRCC4	999
TP53BP1	XRCC4	885
ATM	XRCC4	980
ERCC1	XRCC4	962
XRCC5	XRCC4	999
FANCD2	XRCC4	765
ERCC8	XRCC4	936
EXO1	XRCC4	729
LIG3	XRCC4	944
BRCA1	XRCC4	866
FNIP2	FNIP1	996
PRKAA1	FNIP1	789
HSP90AA1	FNIP1	758
MTOR	FNIP1	808
RRAGC	FNIP1	969
TP53BP1	NUDT16	982
NT5C1B	NUDT16	900
NME7	NUDT16	901
NT5E	NUDT16	900
DCP2	NUDT16	706
NRAS	RPS6KA2	935
TSC1	RPS6KA2	944
KRAS	RPS6KA2	940
CREB1	RPS6KA2	802
BUB1	RPS6KA2	909
IGF1	PDGFC	956
MET	PDGFC	755
NRP1	PDGFC	803
EGFR	PDGFC	961
SYNJ2	INPP4B	934
MTMR6	INPP4B	931
MTMR2	INPP4B	926
PIKFYVE	INPP4B	925
PTEN	INPP4B	967
MTMR7	INPP4B	912
IMPA1	INPP4B	903
PIK3C3	INPP4B	927
MTM1	INPP4B	928
SYNJ1	INPP4B	930
PIK3C2A	INPP4B	932
CDK7	GTF2H2C	953
GTF2H2	GTF2H2C	986
GTF2H1	GTF2H2C	999
MNAT1	GTF2H2C	961
GTF2B	GTF2H2C	743
GTF2F2	GTF2H2C	755
RPS3A	WDR36	986
GNL3L	WDR36	844
RSL24D1	WDR36	711
KRR1	WDR36	999
NOC3L	WDR36	879
ABCE1	WDR36	857
RPS23	WDR36	992
NOL11	WDR36	936
TTC27	WDR36	860
UTP20	WDR36	999
NOL9	WDR36	845
POLR3A	WDR36	715
DDX47	WDR36	746
RPS27A	WDR36	906
CEBPZ	WDR36	926
UTP25	WDR36	997
WDR43	WDR36	999
MCC	WDR36	916
EXOSC9	WDR36	770
LTV1	WDR36	882
GTPBP4	WDR36	947
GNL3	WDR36	854
UTP23	WDR36	756
ESF1	WDR36	917
DDX18	WDR36	923
BMS1	WDR36	999
SDAD1	WDR36	928
PA2G4	WDR36	768
DHX15	WDR36	955
EXOSC8	WDR36	752
NMD3	WDR36	849
PUM3	WDR36	955
TRMT11	WDR36	836
TWISTNB	WDR36	857
DHX33	WDR36	770
DDX10	WDR36	817
WDR12	WDR36	948
SRFBP1	WDR36	874
MTREX	WDR36	961
RPS18	WDR36	976
NSUN6	WDR36	821
UTP6	WDR36	999
UTP14A	WDR36	998
WDR75	WDR36	999
HEATR1	WDR36	999
WDR3	WDR36	999
MAK16	WDR36	864
PAK1IP1	WDR36	745
RPS27L	WDR36	855
C1D	WDR36	735
UTP15	WDR36	999
RIOK2	WDR36	827
POLR3B	WDR36	914
POLR1A	WDR36	926
ZEB1	USP51	814
SUPT3H	USP51	816
ATXN7	USP51	794
RPS27A	USP51	787
MTMR2	SH3TC2	778
SBF2	SH3TC2	788
GDAP1	SH3TC2	800
CHAC2	GPX8	902
IL1B	GPX8	760
KBTBD8	KLHL2	790
WNK1	KLHL2	761
KLHL42	KLHL2	768
KLHL8	KLHL2	776
TMA16	KLHL2	740
GLMN	KLHL2	725
SPOPL	KLHL2	796
MRPS35	MRPS30	972
MRPL33	MRPS30	970
MRPL19	MRPS30	977
MRPS18C	MRPS30	933
MRPL3	MRPS30	980
MRPS10	MRPS30	974
PTCD3	MRPS30	975
MRPL30	MRPS30	979
MRPL13	MRPS30	973
MRRF	MRPS30	889
MRPL32	MRPS30	981
GTPBP10	MRPS30	880
MTIF2	MRPS30	919
CWF19L2	PLRG1	973
HFM1	PLRG1	793
KIN	PLRG1	808
CWC27	PLRG1	934
CDC40	PLRG1	999
MAGOHB	PLRG1	840
SF3A3	PLRG1	971
SDE2	PLRG1	813
CDC5L	PLRG1	999
SNRPA1	PLRG1	999
SNRPE	PLRG1	998
AQR	PLRG1	998
LSM8	PLRG1	805
DHX15	PLRG1	986
TCERG1	PLRG1	980
LSM5	PLRG1	836
PPWD1	PLRG1	823
RBM41	PLRG1	758
SNRPG	PLRG1	998
EFL1	PLRG1	701
SF3B1	PLRG1	999
ASCC3	PLRG1	821
BCAS2	PLRG1	999
LSM3	PLRG1	824
SNRNP40	PLRG1	992
CDHR5	CDHR2	998
ANKS4B	CDHR2	815
FBN1	FBN2	909
TGFBR2	FBN2	744
